name,final,coryat,right,wrong,uid,playerid
Dennis,17601,8200,13,4,6531,13103
Matthew,200,7200,12,2,6531,13105
Traci,14999,17400,24,4,6531,13104
Dennis,12001,10200,14,5,6532,13103
Steve,5599,10000,14,2,6532,13107
Samantha,11400,6000,13,4,6532,13106
Dennis,399,13200,14,2,6533,13103
John,29001,14800,19,3,6533,13109
Lau,400,200,12,6,6533,13108
John,23510,19200,27,2,6534,13109
Justin,2400,1200,6,4,6534,13111
Christine,5800,5800,9,1,6534,13110
John,2799,14200,20,2,6535,13109
Heather,7799,9200,15,3,6535,13113
Ashwin,5999,7400,11,3,6535,13112
Heather,11201,11000,20,4,6536,13113
Sarah,26801,17600,16,1,6536,13115
Cheyenne,3700,11200,12,1,6536,13114
Sarah,25601,17800,22,5,6537,13115
Adella,7000,7800,11,3,6537,13117
Greg,21201,7400,17,4,6537,13116
Sarah,9199,15600,21,4,6538,13115
Joshua,16400,21400,25,2,6538,13119
Ryan,4000,4400,8,1,6538,13118
Joshua,13500,17000,19,3,6539,13119
Michelle,17900,15400,19,2,6539,13121
David,7777,4200,12,3,6539,13120
Michelle,12222,9600,15,1,6540,13121
Matthew,0,6000,9,3,6540,13123
Audrey,-2600,1400,11,6,6540,13122
Michelle,1100,6200,13,3,6541,13121
Stephen,7599,16400,18,3,6541,13125
Travis,14801,11000,11,1,6541,13124
Travis,5201,5000,12,2,6542,13124
Kathryn,1,5400,11,5,6542,13127
Nipun,0,8200,14,4,6542,13126
Travis,17201,10200,15,2,6543,13124
Paige,15000,8600,16,4,6543,13129
Justin,1,12400,16,2,6543,13128
Travis,8899,13400,22,2,6544,13124
Patrick,32199,18800,20,3,6544,13131
Cherisa,8700,4600,9,5,6544,13130
Patrick,5801,11000,14,1,6545,13131
Gauravi,25601,16000,21,2,6545,13133
Brenda,2799,11600,16,2,6545,13132
Dennis,12999,7300,20,2,6546,13136
Judy,13300,6300,23,5,6546,13135
Tim,202,4700,11,2,6546,13134
Gauravi,1999,11800,15,1,6547,13133
Vinny,3399,5800,12,2,6547,13138
Natalie,800,17800,21,4,6547,13137
Vinny,9801,8600,15,4,6548,13138
Kristyna,11201,8800,12,3,6548,13140
Danyelle,13412,9800,15,2,6548,13139
Danyelle,1800,5400,8,2,6549,13139
Josh,14601,11000,17,5,6549,13142
Jamie,6600,9000,17,4,6549,13141
Josh,1799,13400,16,2,6550,13142
Meaghan,15200,6600,11,4,6550,13144
Brooke,17300,9400,16,3,6550,13143
Brooke,13101,6600,10,2,6551,13143
Terry,17663,13200,20,9,6551,13146
Jayne,794,7000,11,0,6551,13145
Terry,10380,8400,13,4,6552,13146
Tom,263,4600,9,1,6552,13148
MacKenzie,26400,14200,22,5,6552,NA
MacKenzie,12400,13600,17,3,6553,NA
Rex,2599,6600,17,5,6553,13150
Caitlin,2799,5400,12,3,6553,13149
MacKenzie,46801,23400,25,2,6554,NA
Adam,100,3600,9,2,6554,13152
Sam,46800,15800,18,0,6554,13151
MacKenzie,25601,16000,17,2,6555,NA
Judy,800,8400,13,3,6555,13154
Amal,22401,8800,19,5,6555,13153
MacKenzie,19601,10600,17,3,6556,NA
Kimberly,2800,9800,14,1,6556,13156
Jon,-200,4600,11,5,6556,13155
MacKenzie,31600,10800,16,2,6557,NA
Jennifer,13500,6800,15,4,6557,13158
Steve,1199,15000,19,2,6557,13157
Felice,16201,8800,23,4,6558,5139
Steve,13400,4400,11,2,6558,13160
David,0,8100,21,3,6558,13159
Bruce,6199,7300,29,10,6559,9256
Avie,1599,800,5,2,6559,13162
Laurel,-200,-200,5,5,6559,13161
Julie,6600,5600,15,0,6560,13165
Kathy,1,5200,14,3,6560,13164
Jonathan,12000,14400,29,0,6560,13163
MacKenzie,21805,16200,18,1,6561,NA
Christopher,10000,8600,18,2,6561,13167
Sandha,8800,4400,7,2,6561,13166
MacKenzie,20600,15000,21,1,6562,NA
Signe,500,5000,8,2,6562,13169
Greg,6100,6200,13,3,6562,13168
Judy,15800,6900,17,3,6563,13135
Elizabeth,11799,5900,13,0,6563,13171
Mike,0,9400,28,3,6563,13170
MacKenzie,21001,11400,13,0,6564,NA
Allison,17199,23200,25,1,6564,13173
Aaron,24800,10200,15,0,6564,13172
Aaron,17001,17000,24,2,6565,13172
Susan,7000,11000,12,2,6565,13175
Meredith,5200,7000,9,2,6565,13174
Michael,6225,8400,22,4,6566,10829
Eileen,0,3100,10,2,6566,13177
Amy,0,2000,8,2,6566,13176
Aaron,0,6200,14,3,6567,13172
Bruce,13245,20400,25,5,6567,13179
Mandy,6200,6200,9,3,6567,13178
Bruce,15799,18600,19,1,6568,13179
Mike,26600,15600,23,4,6568,13181
Kim,1200,9000,11,0,6568,13180
Mike,13500,6800,17,3,6569,13181
Paul,21000,10000,15,2,6569,13183
Margaret,2799,11200,14,2,6569,13182
Paul,17199,19400,19,0,6570,13183
Wes,2999,11600,17,2,6570,13185
Zahkia,10600,11800,18,4,6570,13184
Paul,23201,11600,16,2,6571,13183
Lynn,1601,11000,15,2,6571,13187
Mahesh,12401,10400,18,3,6571,13186
Eric,10800,7500,20,2,6572,10776
Vaughn,10400,5700,14,4,6572,13189
Mary,5198,2600,10,2,6572,13188
Louise,1800,3800,13,3,6573,13192
Hank,13000,8100,21,0,6573,13191
Bernard,10000,7300,19,3,6573,13190
Paul,22401,19400,26,2,6574,13183
Michael,21595,10800,11,2,6574,13194
Chloe,200,13400,16,1,6574,13193
Paul,23000,13000,16,2,6575,13183
Mark,7199,14400,25,4,6575,13196
Lacey,2000,1000,6,3,6575,13195
Paul,100,11400,17,0,6576,13183
Jessica,23398,14200,17,3,6576,13198
Laurie,7200,5200,11,2,6576,13197
Jessica,23200,11600,16,1,6577,13198
Dewi,399,10600,18,3,6577,13200
Waseem,0,8200,11,3,6577,13199
Jessica,25000,13400,16,4,6578,13198
Kim,9000,8000,9,5,6578,13202
Duncan,6100,11400,16,3,6578,13201
Jessica,24000,11600,18,1,6579,13198
Sarah,5400,5400,10,2,6579,13204
Sid,25874,18000,21,3,6579,13203
Sid,13200,16200,21,2,6580,13203
Nicole,2999,9800,13,1,6580,13206
Kris,16601,13600,16,4,6580,13205
Kris,6000,12600,17,3,6581,13205
Emmy,12600,7800,14,3,6581,13208
Andrea,19201,12600,15,2,6581,13207
Andrea,10000,7400,14,5,6582,13207
Michonne,15800,17800,19,1,6582,13210
Aaron,-3600,-1000,7,7,6582,13209
Michonne,7000,12800,17,0,6583,13210
Katy,1400,15000,18,2,6583,13212
Abhijit,6700,11000,14,3,6583,13211
Michonne,25600,17800,21,1,6584,13210
Kimberly,32800,17000,17,1,6584,13214
Vikram,800,10800,15,3,6584,13213
Kimberly,0,4800,6,1,6585,13214
Lindsay,9599,14600,20,4,6585,13216
Nick,22801,15400,20,2,6585,13215
Nick,4799,11200,15,1,6586,13215
Rachel,13600,6800,13,4,6586,13218
Adam,21200,9400,19,4,6586,13217
Adam,0,9600,18,4,6587,13217
Susan,7999,13000,16,1,6587,13220
Evan,5201,8800,12,2,6587,13219
Susan,0,1200,14,6,6588,13220
Matt,0,7200,15,5,6588,13222
Khalilah,2399,8800,13,5,6588,13221
Khalilah,4200,4200,11,2,6589,13221
Kyle,15400,15400,21,5,6589,13224
Monya,13600,9800,15,5,6589,13223
Kyle,-2400,6000,13,5,6590,13224
J.R.,22400,11200,17,2,6590,13226
Leanne,22500,20200,21,2,6590,13225
Leanne,100,14600,18,2,6591,13225
Hemant,13999,14200,16,0,6591,13228
Kami,0,1000,9,4,6591,13227
Hemant,3599,10400,17,3,6592,13228
Tiffany,1,6000,14,3,6592,13230
Felicity,15200,7200,11,4,6592,13229
Felicity,17000,9800,14,1,6593,13229
Jeff,15399,17000,20,3,6593,13232
Shanon,2000,9000,12,0,6593,13231
Lynn,7000,6000,17,6,6594,13235
Jack,9500,9700,27,1,6594,13234
Barbara,300,4300,9,1,6594,13233
Marty,16401,8300,18,2,6595,5144
Tom,16400,8200,22,3,6595,13237
Judy,8000,4100,15,1,6595,13236
Marshall,17599,9400,18,6,6596,13240
Emma,6799,11000,20,6,6596,13239
Sirad,100,2600,11,4,6596,13238
Sophie,6400,3200,8,3,6597,13243
Kayla,16501,15000,19,4,6597,13242
Nathaniel,24001,21800,26,3,6597,13241
Alistair,1,8000,10,5,6598,13246
Londyn,20801,19400,25,3,6598,13245
Kylie,2000,8600,16,3,6598,13244
Joe,30200,11400,17,2,6599,13249
Beni,15800,20800,24,4,6599,13248
Xiaoke,12800,6400,10,1,6599,13247
Tyler,28400,27000,29,1,6600,13252
Natalie,4400,9400,12,2,6600,13251
Nibir,18448,12200,16,2,6600,13250
Tyler,32800,15000,17,4,6601,13252
Kayla,25995,13000,17,0,6601,13242
Beni,8399,17400,22,2,6601,13248
Joe,0,13400,21,4,6602,13249
Londyn,14000,7000,10,1,6602,13245
Nibir,26801,18000,21,3,6602,13250
Nathaniel,1000,12600,19,4,6603,13241
Marshall,799,12200,18,5,6603,13240
Xiaoke,8200,10200,12,1,6603,13247
Tyler,200,7600,10,3,6604,13252
Nibir,22195,19400,28,6,6604,13250
Xiaoke,800,8800,11,1,6604,13247
Linda,15201,8100,21,0,6606,5471
Jay,15199,9400,21,1,6606,13254
Mark,6100,4800,11,1,6606,13253
Felicity,3100,6800,14,3,6607,13229
Ben,3201,3800,8,4,6607,13256
Andrew,3599,2200,12,7,6607,13255
Andrew,5999,11200,15,3,6608,13255
Sidra,9200,4600,8,2,6608,13258
Gary,22801,16000,22,4,6608,13257
Ginny,4000,4800,14,2,6609,13260
Mark,8950,5000,15,2,6609,8551
Scott,6600,3300,12,3,6609,13259
Gary,201,8000,17,2,6610,13257
Michael,17601,9800,12,2,6610,13262
Sharon,19601,13800,17,3,6610,13261
Ginny,5500,6100,18,0,6611,13260
Vicki,5400,3700,11,2,6611,13264
Mark,50,700,11,4,6611,13263
Sharon,6400,10200,14,2,6612,13261
Molly,8400,6600,13,2,6612,13266
Tim,21200,20200,21,0,6612,13265
Amy,13600,6800,21,1,6613,13269
David,13600,8400,16,1,6613,13268
Laura,3799,4400,15,5,6613,13267
Tim,30400,19000,24,4,6614,13265
Shawn,2,6600,12,1,6614,13271
Sarah,31000,16000,14,1,6614,13270
Linda,9401,15300,34,1,6615,5471
Ray,2001,4700,16,3,6615,13273
John,1990,1100,7,3,6615,13272
Sarah,8400,14400,19,3,6616,13270
Lauren,2999,9400,21,4,6616,13275
Matt,2,11000,11,4,6616,13274
Lynne,11850,9300,21,1,6617,517
Anne,500,1200,8,5,6617,13277
Rob,900,5900,22,2,6617,13276
Sarah,15500,7800,13,4,6618,13270
Alison,1000,12600,16,5,6618,13279
Mina,0,12400,17,5,6618,13278
India,13399,14100,32,1,6619,5322
Julie,0,2400,5,1,6619,13281
Gail,8000,5900,17,2,6619,13280
Sarah,34400,17000,16,1,6620,13270
Alwin,10799,13800,16,3,6620,13283
Anastasia,22000,10800,18,1,6620,13282
Don,16201,11000,23,0,6621,1557
Clay,13798,6900,19,2,6621,13285
Kip,16200,7100,18,3,6621,13284
Sarah,1,12800,16,2,6622,13270
Kevin,499,13000,16,3,6622,13287
Jesse,13000,6400,20,5,6622,13286
Jesse,30400,14400,19,0,6623,13286
Ashleigh,8800,10600,17,2,6623,13289
Quemars,0,13400,13,4,6623,13288
Felice,7999,9100,25,1,6624,5139
Susan,2100,4300,12,5,6624,13291
Mitch,10100,4400,16,5,6624,13290
Leszek,11600,11500,33,5,6625,5150
Michele,0,0,3,1,6625,13293
Jim,5599,2800,14,6,6625,13292
Leszek,20199,15100,41,3,6626,5150
Steve,13000,6300,11,0,6626,13295
Paul,0,0,4,3,6626,13294
Leszek,20200,12000,34,2,6627,5150
Don,0,4100,10,3,6627,13297
Bob,9825,5000,10,0,6627,13296
Susie,10000,7100,26,4,6628,8313
Jay,8300,5900,13,3,6628,13299
Allen,50,1700,14,6,6628,13298
Susie,10400,5400,18,6,6629,8313
Beth,3199,6500,15,0,6629,13301
Brendan,1999,2500,15,6,6629,13300
Judy,16900,11100,26,3,6630,13135
Jim,7201,7200,18,3,6630,13303
Lee,600,3600,13,3,6630,13302
Judy,10400,6700,16,2,6631,13135
Dolores,10500,5800,19,4,6631,13305
David,7001,5100,17,4,6631,13304
Ken,0,3200,10,3,6632,12884
Brenda,10500,11800,24,1,6632,13307
Tom,2199,3800,17,4,6632,13306
Brenda,3100,3100,17,7,6633,13307
Steve,0,1200,11,6,6633,13309
Gail,0,1100,11,8,6633,13308
Ted,7250,9100,26,5,6634,10044
Pam,1,2800,12,3,6634,13311
Walt,1700,3400,14,6,6634,13310
Ted,6401,5200,21,4,6635,10044
Garry,5400,2700,14,6,6635,13313
Stuart,20,4200,12,5,6635,13312
Ted,6999,7700,18,4,6636,10044
Tom,8400,7400,20,2,6636,13315
Sheryl,1,3600,12,1,6636,13314
Amy,14801,8200,22,1,6637,13269
Bob,1,7200,16,3,6637,13317
Rick,5400,6900,17,0,6637,13316
Amy,13001,9200,22,2,6638,13269
Jean,5399,4700,15,3,6638,13319
Frank,9300,6500,20,4,6638,13318
Amy,18200,8400,22,2,6639,13269
Jim,1999,3000,13,5,6639,13321
Damon,1200,8200,21,2,6639,13320
David,2,200,8,5,6640,13268
Paul,10000,9000,24,3,6640,13323
Steve,600,7000,21,4,6640,13322
Linda,800,9600,26,1,6641,5471
Gordon,19600,11600,25,0,6641,13325
Sam,2000,3800,8,0,6641,13324
Jack,4100,9400,25,1,6642,13234
Len,12200,8000,19,2,6642,9066
Mimi,1100,5600,12,2,6642,13326
Len,14799,7000,24,5,6643,9066
Ann,100,3800,9,1,6643,13328
John,5900,9700,20,0,6643,13327
Len,10199,9600,24,3,6644,9066
Carol,3700,1900,9,5,6644,13330
Bill,9400,4700,17,2,6644,13329
Len,11199,5000,25,7,6645,9066
Herb,6599,5300,12,4,6645,13331
Albina,11800,6900,17,2,6645,9069
Albina,13100,10400,24,1,6646,9069
Marie,0,3600,10,1,6646,13333
Nancy,12999,6500,19,1,6646,13332
Albina,6500,5200,15,2,6647,9069
Keith,13100,9500,26,1,6647,5472
Nick,12999,6500,15,4,6647,13334
Keith,16900,8200,27,2,6648,5472
Kevin,12800,7400,13,1,6648,13336
Ann,12400,6100,18,1,6648,13335
Gordon,10500,11300,29,4,6649,13325
Jeanne,100,2200,7,0,6649,13338
Mark,5300,4900,17,2,6649,13337
Gordon,10200,9200,25,3,6650,13325
Al,7900,4500,20,6,6650,13340
Carole,7500,3800,8,2,6650,13339
Jesse,10600,5400,12,2,6651,13286
Ben,18800,14400,21,3,6651,13342
Megan,16600,17800,18,0,6651,13341
Gordon,4595,10300,25,2,6652,13325
Madeleine,3800,3900,17,6,6652,13344
John,100,7400,14,1,6652,13343
Ben,19358,20400,25,3,6653,13342
Tiffany,3300,4800,9,2,6653,13346
Jackie,4399,6000,12,2,6653,13345
Gordon,8599,10300,24,3,6654,13325
Patrick,9200,4700,19,7,6654,8280
Brenda,100,5200,13,3,6654,13347
Ben,5801,8600,19,5,6655,13342
Nathan,11999,12600,15,3,6655,13349
Rachel,4800,5800,14,3,6655,13348
Matt,11900,11300,26,3,6656,10724
Chris,10500,3800,16,4,6656,13351
Shannon,0,4400,10,1,6656,13350
Nathan,5600,6200,12,4,6657,13349
Michelle,12800,12400,17,1,6657,13353
Shawn,24801,17400,19,1,6657,13352
Dan,9400,8100,17,1,6658,13355
Elena,5000,7100,21,4,6658,12732
Greg,2800,1400,13,5,6658,13354
Shawn,3999,7800,21,6,6659,13352
Morgan,21400,12200,18,5,6659,13357
Charles,16200,8200,13,4,6659,13356
David,3000,6500,15,1,6660,13360
Kristen,9000,5100,15,0,6660,13359
Matt,8600,11600,25,1,6660,13358
Alex,10000,9900,22,1,6661,13363
Kyle,12700,6700,18,2,6661,13362
Anna,199,3900,11,2,6661,13361
Jason,15601,10600,23,3,6662,13366
David,8600,8100,22,2,6662,13365
Paula,200,2200,7,0,6662,13364
Jason,6550,3300,11,5,6663,13366
Kristine,3199,9500,23,1,6663,12762
Alex,16400,4500,15,4,6663,13363
Amanda,17600,17600,23,3,6664,13369
Peter,6399,11000,14,0,6664,13368
Ivory,0,7800,13,5,6664,13367
Linda,13600,6400,16,1,6665,9337
Kyle,6199,8200,26,4,6665,13362
Monroe,7800,3900,8,1,6665,12760
Meggie,21601,19400,25,2,6666,13372
Katie,18400,9200,10,3,6666,13371
Sam,16402,10000,17,6,6666,13370
Jenna,16500,10000,12,2,6667,13375
Will,22400,19800,24,1,6667,13374
Lauren,14001,7600,10,2,6667,13373
Tom,17801,9300,21,2,6668,8890
Jason,0,5600,13,2,6668,9339
David,5600,7600,22,3,6668,13365
Tom,17400,11300,28,1,6669,8890
Alex,10100,7900,14,0,6669,13363
Linda,3400,5400,15,1,6669,9337
Ben,23678,27200,32,4,6670,13378
Matt,9400,10200,15,3,6670,13377
Mary Kate,3199,5600,8,2,6670,NA
Jong Ho,23370,20800,25,2,6672,NA
Anne,11599,13800,17,1,6672,13380
Allison,0,5200,11,3,6672,13379
Dan,2199,8800,19,1,6673,13355
Kristen,0,4700,13,4,6673,13359
Stan,13600,6800,22,4,6673,13382
Eric,16201,11600,26,0,6674,10000
Matt,11400,5300,16,2,6674,13358
Ryan,15782,8100,17,1,6674,13383
Eric,14500,9100,29,5,6675,10000
Stan,9900,4900,14,3,6675,13382
Elena,7800,6900,13,0,6675,12732
Katie,6998,3500,18,4,6677,12872
Michael,3700,5700,13,2,6677,13384
André,13900,10300,24,2,6677,NA
Jong Ho,19200,12200,18,4,6678,NA
Will,23201,16200,20,2,6678,13374
Katie,799,11600,14,0,6678,13371
Ernst,1,1700,9,3,6679,13385
Stephanie,8500,11100,21,0,6679,653
Ken,4499,8800,26,3,6679,10926
Meggie,24382,27200,31,3,6680,13372
Amanda,7022,4800,12,3,6680,13369
Jenna,7600,5800,8,1,6680,13375
Keri,5000,4200,17,2,6681,12790
Dave,10000,4900,14,2,6681,12827
Jeff,16800,12500,27,3,6681,13386
Ben,30001,20800,27,2,6682,13378
Sam,14399,5600,8,0,6682,13370
Lauren,30000,16800,20,3,6682,13373
Ben,7500,15000,17,1,6684,13378
Meggie,7600,21200,24,2,6684,13372
Will,6000,9400,16,2,6684,13374
Jodi,0,5700,15,1,6685,13388
Ben,13831,11200,28,3,6685,12796
Tamir,9800,4900,12,0,6685,13387
Todd,6100,7800,19,4,6687,12841
Steve,13601,8200,27,5,6687,12797
JL,0,2500,5,1,6687,NA
Sujit,9000,9100,22,2,6688,13390
Martha,0,5300,15,2,6688,13389
Matt,15700,8900,19,1,6688,10724
Jason,8300,5400,19,4,6689,13392
April,9401,6800,20,2,6689,650
Melissa,0,4700,12,2,6689,13391
Maggie,1,1800,9,3,6690,13394
Mark,0,4800,18,8,6690,13393
Sarah Jane,13000,12700,30,0,6690,NA
Morgan,22600,7000,15,5,6691,13357
Lindsay,2,9000,15,4,6691,13396
Tonya,22000,10000,12,2,6691,13395
Kristin,9200,8800,23,4,6692,13399
Benoy,8400,4200,15,3,6692,13398
Shawn,5300,7800,18,1,6692,13397
Keri,10300,5300,15,2,6693,12790
Jeff,10800,8300,26,5,6693,13386
Matthew,8798,4400,12,3,6693,13400
Morgan,10108,9400,25,5,6694,13357
Shelli,2600,2800,6,5,6694,13402
Zach,17801,9000,12,5,6694,13401
Zach,26799,20200,22,1,6695,13401
Steve,799,11200,15,2,6695,13404
Joanna,16400,8200,13,5,6695,13403
Dave,12700,6400,22,3,6696,12827
Brooke,11431,6600,20,4,6696,6232
Kristin,0,6100,13,3,6696,13399
Zach,21074,18400,20,0,6697,13401
Iman,100,1200,7,4,6697,13406
Jennifer,0,9800,14,3,6697,13405
Brian,3000,2400,13,6,6698,6231
Elizabeth,6100,3100,9,0,6698,12826
Jeff,10000,11100,30,4,6698,13386
Zach,19995,17600,19,3,6699,13401
Kelly,6799,13400,20,1,6699,13408
Matt,13500,7400,11,1,6699,13407
Margot,4000,2000,10,4,6700,13411
Judy,6800,5300,15,4,6700,13410
George,9800,9600,24,1,6700,13409
Pat,15200,7200,20,3,6701,13414
Burt,0,3100,9,2,6701,13413
Leonard,10800,10700,29,3,6701,13412
Bob,0,3900,16,2,6702,13417
Liz,12500,7500,16,2,6702,13416
Bart,10305,10300,25,2,6702,13415
Marge,0,1900,12,5,6703,13420
Cecelia,13400,10900,22,1,6703,13419
Arnold,2700,6700,18,1,6703,13418
Cole,2600,1600,9,7,6704,13423
Pat,0,2900,14,4,6704,13422
Anne,3799,4600,21,6,6704,13421
Josh,3000,2000,9,4,6705,13426
Cynthia,11500,12500,27,3,6705,13425
Scott,0,5000,17,2,6705,13424
Rebekah,8500,5700,15,5,6706,12795
Steve,9001,8300,28,4,6706,12797
Pat,4800,2400,6,0,6706,13427
Ben,8509,10300,21,3,6707,12796
Cynthia,0,3300,16,6,6707,13425
Pat,7199,3600,16,2,6707,13427
Tamir,900,5900,18,4,6708,13387
Rebekah,5100,7000,21,6,6708,12795
Neal,3000,1500,12,5,6708,12284
Becky,5600,4900,15,2,6710,13429
Cori,12601,10800,27,1,6710,651
Dylan,12600,6300,15,2,6710,13428
Patricia,10420,8000,20,1,6711,9054
Lev,14000,6900,16,4,6711,13430
Mit,10000,5700,19,4,6711,8409
Lev,0,6600,18,2,6712,13430
Jesse,5000,6500,15,3,6712,8408
Nancy,3999,9700,23,1,6712,11729
Suj,7800,3900,13,5,6713,11728
Carrie,11600,5800,17,0,6713,12835
Mit,12000,12300,25,2,6713,8409
Susannah,13600,11700,27,3,6714,10725
Mathew,22400,9100,20,2,6714,13431
Shannon,7400,3700,8,1,6714,13350
Courtney,0,2500,8,1,6715,13433
Deborah,7399,11500,28,1,6715,10723
Halla,7300,8700,18,1,6715,13432
Sate,9800,4900,14,4,6716,13435
Rhonda,0,1700,8,4,6716,13434
John,12400,12000,27,2,6716,1600
Nelson,15000,9300,20,1,6717,12753
Ericka,0,4200,8,1,6717,13436
Dave,11001,7400,27,4,6717,12858
Leon,8400,4500,14,3,6718,12506
Hugh,11700,7000,20,4,6718,10392
Marty,0,6400,19,3,6718,12866
Noel,2600,8300,19,1,6719,8405
Mack,0,8500,23,3,6719,12505
Will,8400,4200,14,2,6719,10394
Marilyn,22200,10300,23,1,6720,10393
Lee,12400,6200,13,0,6720,8406
Barbara,21800,7900,22,1,6720,12865
Jesse,14200,15200,34,2,6721,13439
Carsten,0,4700,13,1,6721,13438
Valerie,2199,1100,7,2,6721,13437
Kimberly,12600,6000,16,1,6722,576
Tim,12900,9800,27,5,6722,12707
Maureen,5400,5400,12,0,6722,13440
Nick,10000,5000,20,3,6723,654
Stephanie,11900,10500,21,2,6723,653
Billy,9800,5100,16,7,6723,652
Susannah,13700,8300,23,4,6724,10725
Chuck,0,6700,23,4,6724,13442
Halla,7800,5100,8,1,6724,13432
Mathew,7000,5500,19,5,6725,13431
Sujit,200,700,7,3,6725,13390
Deborah,11900,10900,24,0,6725,10723
Erika,58,2900,13,6,6726,13444
Jim,6600,6300,15,2,6726,13443
Chuck,8399,11800,28,1,6726,13442
Julee,10000,6800,21,5,6727,13446
Talisha,9000,5200,14,2,6727,13445
Geoff,11500,8000,20,3,6727,12847
Heather,7600,3800,14,4,6728,13448
Anthony,9000,6900,21,2,6728,13447
Joe,12034,7400,17,1,6728,2343
Carmen,500,6200,18,0,6729,13450
Lawson,3500,8500,20,0,6729,13449
Amanda,11200,9600,19,3,6729,2344
Ben,11599,11600,26,1,6730,13453
Penelope,0,2000,10,4,6730,13452
Jodi,3058,8000,21,2,6730,13451
Amanda,16001,10100,24,2,6731,2344
Peter,0,7300,20,1,6731,12800
Anthony,12000,5000,13,0,6731,13447
Derek,19000,8100,19,2,6732,2345
Ben,1399,8600,23,2,6732,13453
Julee,2600,2400,15,5,6732,13446
Bronwyn,9201,12500,33,4,6733,11607
Colin,0,4600,10,1,6733,13455
Jeff,0,1300,10,5,6733,13454
Steffanie,12200,11100,29,1,6734,9073
Brian,8600,4300,12,2,6734,10890
Allyson,4400,4000,14,4,6734,13456
Bill,11931,12600,36,7,6735,10891
Alex,900,3900,9,1,6735,13458
Rachel,0,2400,9,1,6735,13457
David,5800,5600,18,3,6736,12869
Jean,0,1600,14,6,6736,13460
Eric,1,2300,11,5,6736,13459
Kelly,11000,6000,16,3,6738,12870
Michael,10200,6200,16,3,6738,13384
Franco,10000,7100,20,4,6738,575
Maureen,0,1600,9,3,6739,13463
André,2000,6900,23,7,6739,NA
Holly,1600,4700,15,2,6739,13461
Ernst,14201,9100,21,4,6740,13385
Glen,9200,7100,16,4,6740,13465
Tricia,0,2800,16,4,6740,13464
Amy,12500,6200,19,4,6741,13468
Dave,699,8400,22,6,6741,13467
Hannah,0,4300,12,2,6741,13466
Kyle,0,6200,15,4,6742,12807
Amy,8200,4100,17,6,6742,13468
Billy,8201,8200,22,2,6742,652
Chris,18000,7600,22,2,6743,10925
Glen,0,3500,8,3,6743,13465
Nick,18801,9600,24,2,6743,654
Ed,1143,1700,8,5,6744,7951
Bruce,16900,10700,30,5,6744,10127
Kathy,3900,2700,12,4,6744,13469
Steve,14001,5500,14,3,6745,13472
Rob,9000,7400,20,1,6745,13471
Pamela,4200,4200,16,5,6745,13470
Eric,0,5300,14,1,6746,1087
Scott,10601,5500,22,5,6746,13474
Sharon,0,6100,16,1,6746,13473
Scott,4300,5000,15,3,6747,13474
Michael,14600,7300,16,2,6747,13476
Marilyn,14601,7500,23,3,6747,13475
Marilyn,0,3000,13,3,6748,13475
Joe,700,4700,13,3,6748,13478
Bill,9401,11300,27,2,6748,13477
Bill,900,7500,26,6,6749,13477
Richard,7500,6700,16,1,6749,3000
Ken,1399,3800,11,2,6749,13479
Linda,6400,3200,13,2,6750,12241
Stephen,14500,11400,30,2,6750,11172
Bob,6401,5300,13,2,6750,13480
Stephen,2400,7300,23,3,6751,11172
Kirstin,9201,7900,21,2,6751,2354
Peter,9199,4400,11,1,6751,13481
Alice,16401,9600,18,1,6752,11230
George,0,900,9,5,6752,13483
Chris,10200,8200,22,1,6752,13482
Alice,4300,2300,13,4,6753,11230
Marv,9400,7400,25,3,6753,2351
Meridith,9195,5400,12,4,6753,13484
Rob,11200,11800,26,2,6754,10373
Cori,11600,5800,14,1,6754,651
Adrienne,0,1300,13,3,6754,13485
Pat,12000,8200,19,2,6755,10374
Matt,18013,6500,19,1,6755,13486
Becky,14000,8500,21,2,6755,13429
Dylan,10300,6400,17,2,6756,13428
Trucle,8000,4000,11,1,6756,13487
Jill,8850,5600,19,2,6756,649
Matt,8413,6300,17,4,6757,13486
Jill,10999,5500,14,0,6757,649
Raj,3399,7200,23,5,6757,12726
Darrell,11000,12000,27,4,6758,13490
George,0,5300,16,1,6758,13489
Frances,400,6700,16,2,6758,13488
Scott,500,4500,11,1,6759,13492
Alice,3900,6100,18,2,6759,13491
Matt,12000,10900,28,4,6759,10397
Jeremy,8100,4100,18,4,6760,13494
Felicia,10000,8700,21,3,6760,13441
Jonathan,0,6300,16,3,6760,13493
E.J.,6100,7100,19,2,6761,12713
Rebecca,5000,4500,11,3,6761,13495
Peter,14201,9400,24,1,6761,10395
Kirstin,15001,12300,30,2,6762,2354
Jordan,2699,8300,20,3,6762,13497
Chuck,1000,1800,5,1,6762,13496
Stephanie,3400,3700,9,1,6763,13500
Geoff,9500,10500,27,0,6763,13499
Brian,0,7400,18,4,6763,13498
Ron,6400,3000,14,6,6764,12788
Bill,6500,7300,24,7,6764,13502
Rita,10400,5200,13,2,6764,13501
John,8500,6500,20,2,6765,13505
Julia,3000,3700,11,1,6765,13504
Eric,199,9100,22,3,6765,13503
John,2300,9400,26,1,6767,13505
Meredith,400,7700,20,3,6767,13509
Michael,1,300,6,4,6767,13508
Peter,3999,7700,15,0,6768,10395
